"lit_decomp","ragpp","fgpp","rgpp","LL_yrs","wood_turn","root_turn","lit_Rhet","som_Rhet","Tair_coef","Ceff","MaxDayBudBurst","lgpp","BudBurstDays","MaxDayLeafFall","LeafFallDays","LCA_gCm2","Init_lab","Init_fol","Init_root","Init_wood","Init_lit","Init_som"
7.38052464136706e-05,0.409372305637762,0.333524069086924,0.726510997915974,1.21283171406757,2.77769288641393e-05,0.00349640214195033,0.00517013786553145,3.00662150820344e-05,0.0241157987988636,24.4660725753804,55.7348297742388,0.383848372188936,54.6145408038665,2.79796394779896,143.299754784427,153.521904456652,295.704585213693,980.4228654936,1188.9397808657,12898.8493986268,1342.62390045477,11707.07842416
8.59254470702883e-05,0.366280598276394,0.335495061967748,0.798740006987876,1.18994298358656,7.20962218862821e-05,0.00419195694114877,0.003683880943583,8.53247449831456e-05,0.0245910196123818,16.5977744939513,61.745065997865,0.481293195120067,47.4654431151135,12.3137997391242,126.367799725304,152.63144976545,367.410242683602,831.052395399719,764.213585543663,5307.62863780013,1841.2682753907,2596.24483949811
8.54406280903733e-05,0.2221512078733,0.305666615457166,0.72946902868772,1.09986783141894,9.67169350629053e-05,0.00345080141394085,0.00279517569894848,5.06843864873359e-05,0.0271857510068805,23.4195970867191,50.8106500199405,0.452989435534934,66.080328378436,357.524877349252,127.899647287027,161.18677643674,690.053195338432,733.909707591632,1144.87832579299,15763.1658975562,1518.2459391927,7323.43214558424
0.000178479941329183,0.223062863683595,0.219103447806292,0.694838210422822,1.09011000292397,0.000171299881032245,0.00547985341701009,0.00548749251797928,5.2171320024458e-05,0.0227334523464622,17.9152655391609,63.7876856395695,0.448276180808928,77.6433642070685,3.57890044893236,136.001759171241,128.705986214126,418.779386376384,958.744715609427,803.130692717493,3261.49911290281,1788.75015599039,9502.60740689316
0.000106561373687107,0.215826857437497,0.284804629588975,0.737314582898733,1.03013794316535,6.39811303578508e-05,0.00342477476155688,0.00360746822085555,6.36561448055949e-05,0.0272579154685929,15.3869647774593,49.8935910065974,0.485655486449363,73.0325924098923,353.613342814083,127.024609275725,98.3261853741366,588.473012119405,402.898515849361,835.882510742431,10927.0651300295,1056.31325180248,5772.30739059937
0.000132405672298562,0.287898427492076,0.189229791790379,0.75396295711125,1.0833363078306,4.64214932883786e-05,0.00273603674308451,0.00629055294753733,2.97044034041834e-05,0.0267090323258389,17.1992185710546,54.9283341885707,0.424608476246144,86.8864598702401,362.663190961332,146.117561638434,103.302327114456,487.767092908986,316.121798553385,1619.85407823465,12385.8324938902,1228.33995032314,12233.6343033863
0.000105781284370621,0.202020800473524,0.309449353793186,0.787861945686007,1.00114754991032,6.85964866626692e-05,0.00318348714031166,0.00599076546034494,1.24159087984004e-05,0.020980623419131,20.2881967849878,67.4052248721769,0.483868222388195,93.6822825115724,335.276023087695,147.131785333876,71.4201148518424,436.47965543982,569.795609645042,1340.66582759797,2211.63687461247,1865.85508514836,18947.1299303785
6.02402634957606e-05,0.275180276390599,0.30865956748987,0.753828555454631,1.00760472661636,3.0499010304548e-05,0.00302299302228982,0.00589800006327865,1.32242987282954e-05,0.0191510429661661,18.6791925311201,61.0011669232459,0.470563749189633,85.733536456659,344.880287098258,142.236030773757,79.0540602761631,292.805507751713,839.391614430734,1066.00811218178,5852.90167885548,1740.70136179992,23175.4948606108
0.000143344770783608,0.245013359918335,0.199488388349339,0.794982314171969,1.05267974035252,0.00010735512128747,0.00347046403743821,0.0038124297699849,6.37517211543564e-05,0.0221221288388595,25.0547052826012,56.3868406867244,0.337715569568865,77.6879092594502,363.737427047416,128.520218755066,101.601448119898,299.7440206877,661.637427699141,1437.84860942687,425.770494608642,1735.8617186812,9946.41296880015
0.000372172987862876,0.44671094688909,0.315765487005213,0.737706364062426,1.05100684520558,7.00953740529812e-05,0.00239359101374591,0.00894171582060437,2.48268550606442e-05,0.0221269041921397,26.7620500408281,59.3543708145276,0.439281084015243,78.9306803339617,357.148575558563,147.602217438782,94.6986904576409,243.904229224279,501.042896907133,1448.45163241202,3361.18701381567,85.1646291071698,20234.9358668746
0.000118389302527498,0.293229778331452,0.130566849759034,0.664140023014821,1.0309237008293,0.000123050236735737,0.00363836975354286,0.00818939980477923,6.49323795957273e-05,0.0197385796990931,21.7546245299967,67.5552393375352,0.304606458980784,84.902303179427,364.95094716585,127.803376260707,68.9723187291582,340.570553099745,330.126797273793,1434.04579633094,7214.34620376788,57.6588276937821,13556.2262747863
7.88586064249493e-05,0.27673776341276,0.110601521724711,0.717485317339461,1.03933417738123,7.75107702071691e-05,0.00642124234967832,0.00467269083644268,4.06973968722543e-05,0.0215440509941052,19.99847003805,55.9409497882903,0.346568806830915,80.588297286877,4.56554441702849,112.267664798045,77.0901522112575,375.204649070788,514.985833543068,1035.79331185024,26317.7159968755,1352.42071712497,14846.7795838306
5.47636807282278e-05,0.301523175960775,0.167705218662663,0.774323907060456,1.04643859235484,7.39861293658028e-05,0.0035027785984853,0.00244445687164125,2.10182403765897e-05,0.0242527631078001,21.4219240140218,48.1211844940107,0.489852982061215,82.3886693907989,361.563420692219,112.806069970642,109.694288517418,447.582354851514,591.086214873648,1009.37490327064,4496.09042156097,1060.6758638512,17309.8540859679
7.0992982587019e-05,0.359342489783465,0.127591677842587,0.665888026732102,1.03842009448593,0.0003777180574983,0.00299615338521799,0.00574523859065853,2.20694379934858e-05,0.0191013842790232,19.5371259119327,64.2489462059762,0.416130092545538,89.7007112309708,1.65177826596039,129.288270453531,76.8863474239921,417.338655752527,339.38631550896,1497.34315262666,10282.4705057353,894.012583707099,21858.6258195514
4.65197430389243e-05,0.353773088616322,0.133911117870171,0.635812770513097,1.0440777825415,0.000544962626337075,0.00376385633165466,0.00600840833908384,4.3172177066834e-05,0.0228756196652451,37.8441392636929,56.6075874223021,0.360388627615149,90.667644819547,361.919324244761,133.98221225804,88.4812007495593,402.148668933669,496.480812931913,1467.67075460246,2239.58509793331,1700.61412528735,18675.2048014657
0.000779055097633014,0.267882985374829,0.271527401053977,0.629937845558346,1.11364243240573,0.0006749684469249,0.00254992593045138,0.00442099016441242,7.56870630861988e-05,0.0241375531091097,26.1502336755559,59.8117098177323,0.485676252544539,74.8567381960025,359.820956826108,141.33061596858,169.493874153607,898.986238273345,384.684438211636,1219.83426340318,912.066499780462,212.77682120296,14258.8451463651
0.000289220803796064,0.24597675970839,0.173036594780542,0.760696000859152,1.05313567379094,0.000215527757064552,0.00283788816440293,0.00446434945770875,3.74401533942294e-05,0.0251622053640611,13.7797420829599,71.756577716823,0.47535281545189,74.4553336957201,10.1329627569974,122.909145182111,96.8661478371282,414.92125418129,547.592025009688,1536.56984906227,166.672704344826,470.784585690614,11091.0184163782
0.000123491111355527,0.222796933224899,0.0928556958132112,0.69665180972404,1.28302603355434,0.000234524974953973,0.00431564407955251,0.00717001872565274,3.9633431211214e-05,0.0231028599196186,13.6575378436538,57.1461909536022,0.345290809862789,80.3438576055675,21.8388195464772,127.167560638666,124.243077435491,335.758536478389,599.83031452329,1155.47406348486,365.344968157189,245.057313449638,17003.9338169067
0.000370354219790693,0.248678838856685,0.095159738569611,0.640998578042971,1.03705162165016,0.000193020051220489,0.00277189394510062,0.00569093190992675,7.20066175650639e-05,0.0200681908094328,16.1793066661308,69.0792054844379,0.499110816507215,84.6294421041417,6.71611446729901,120.536375611921,93.6182273932798,397.605968637395,600.838254308825,1597.49481254099,9669.49389853356,122.664018193232,8621.02611138006
0.000334002081576309,0.20556524441765,0.191060126302847,0.701243983490075,1.10639176598395,0.0002014828127798,0.00240770049802791,0.00546325138352084,6.7403959376817e-05,0.0290887726702768,11.5250366888962,72.2258919021546,0.442960332965305,81.9462623644528,13.2407231297559,135.826330630937,105.884465676389,289.928670329048,473.556942908862,1547.29524887609,286.653752245555,244.795227757032,7929.92989845119
4.44156664306755e-05,0.246399438326895,0.31590737262473,0.768377219484878,1.04967847125491,0.000147027609107033,0.00277504753384468,0.00481245425769575,2.07504206887031e-05,0.0331459740984136,9.69692054210836,64.5443395313235,0.482004706428836,77.8230572960687,364.100281706006,137.585712394639,84.2119384251536,295.526922996225,574.135229247633,1059.98328220931,191.277861286741,212.211728790793,5194.81068617347
7.30582961003578e-05,0.337455300025123,0.279391278848504,0.774635031745331,1.06801070938651,0.000204466725707124,0.00232457874296732,0.00518917286042272,1.7164309701895e-05,0.0272892642804664,16.3766143520763,60.8659619243443,0.497827922079845,70.8434836054902,363.946028634842,133.410478741905,107.894287680538,399.598337937529,453.12984072773,1434.11216553181,3344.822663128,55.6987561116571,9996.34829683559
2.51515173548321e-05,0.30323910253086,0.328517991921653,0.767240165639837,1.0092334735599,0.000268544468975418,0.00224856417558009,0.00591571605544731,1.16879213296309e-05,0.0236383269108998,17.6650291344596,62.3935506642445,0.430543915295942,80.0761272941015,347.930959770944,143.741248907212,72.9559792566016,227.577845745095,558.782777766391,1929.07196526574,1923.1332299622,34.6085472724084,15700.9255960936
1.56599988841097e-05,0.331839119717819,0.167666576839865,0.775877162596159,1.00749148145149,0.00043384444499887,0.0026103453626933,0.00717996236468846,1.23993489546684e-05,0.0222719049091429,18.6020143357024,65.4816561402831,0.455251529759232,95.6422683456465,353.392092687828,136.751282071643,63.374940490462,275.15149944274,363.997073466593,1554.76642519627,1630.28147203192,17.1897862105094,21106.184155781
3.32578176100335e-05,0.353546136651444,0.24228722154423,0.775650966943604,1.01977899677569,0.00014809581583449,0.00330291440913178,0.00651936969353546,1.53614091331332e-05,0.0287257162625028,27.6979761960459,63.1035985268655,0.469045817221678,84.5804995428915,351.766389149851,143.262035844436,90.0233093783845,566.616791643911,521.282949443896,1331.19987450936,5823.77192674006,55.7155022820281,13068.3461304113
7.61523427626498e-05,0.253077900311049,0.143511368151935,0.790105210946269,1.22837562834689,8.74952212430811e-05,0.00465864890083999,0.00927934923992232,3.19024764602308e-05,0.0296275298852851,23.8283373343176,62.7405080092625,0.203569988255822,75.2191639745978,16.1447086772656,143.768808657731,108.7627970554,393.190154383355,426.585513452931,1878.96876207152,6460.84749853666,196.536290597047,14906.0136383406
0.000207175591768484,0.297996802561899,0.235682121127963,0.493542175962615,1.02508627039303,0.000824247123047981,0.00280871592709104,0.00725056319403074,7.80840206951332e-05,0.0208748357707247,30.5112756581567,59.7609719025228,0.343726353391624,76.7814361032326,352.653233767257,140.448696880759,87.8121283699931,550.117836622938,492.751768193997,1489.48587122218,5473.48515952355,651.752400370646,12449.5344468331
0.000410284252263212,0.305479079150988,0.136721759905994,0.637062575294868,1.03592066704972,0.000993864056151703,0.00276154148858588,0.00619579766861062,8.51593552560902e-05,0.0207683295599247,28.3504882338238,64.0639388249342,0.299764635862844,90.5647472533828,362.070721438063,134.938821552326,75.3726190927948,292.76418606248,298.013177952897,1818.547107495,747.879062293082,170.612707281111,13147.7968152664
0.000133363391187844,0.452796562531009,0.236528229602235,0.703619301746815,1.03063236169383,0.000415625601057717,0.00364473949195179,0.00779720859319357,2.89229470834324e-05,0.0238464801803386,39.0744721135117,63.9505804774658,0.246528131411558,55.4814903857977,357.881313676411,133.369618515083,64.8996028946607,357.27934083619,450.298904472705,1626.85912471934,1856.25713874151,46.4760993871238,19948.7118512885
8.63643999008358e-05,0.431987621730769,0.182584977846305,0.717981498769355,1.02808330522434,0.000901636020344826,0.0032259772981679,0.00979761250942287,7.77919615951534e-05,0.0251327928440828,31.0419219425074,69.855506495779,0.206891887058456,72.1794846438992,364.565161312757,135.605553808464,52.4816401138223,344.451057001227,192.618279804265,1939.93203924769,445.68060266414,142.252140947748,6289.92098347346
0.000400726260836732,0.391448479363613,0.167044739690503,0.788322187213163,1.02817952745716,0.000168775873675267,0.00396146570810139,0.00717423090280912,7.7276988413343e-05,0.0223065221627554,30.8697654680195,65.0655723714023,0.244257081992302,87.8139478305775,354.64958785405,141.350941839489,59.8199321185103,197.689584998577,238.500805094118,1565.62007845808,387.857942235691,68.5578097411956,10358.1901537086
9.31454167127438e-05,0.325841249444006,0.209908303092538,0.610050025448623,1.03726426815908,0.000107899313176631,0.00243098473249062,0.00791528090997112,2.95857056373217e-05,0.0222854870857891,12.3307449132374,68.8596311837174,0.412189724239659,82.4630601462169,3.31429821308802,135.393640246826,67.3388276658006,145.967970923201,561.243814696092,1527.98865726191,3726.50074439515,164.902240689006,16689.4266765185
0.000132827725554337,0.279128252958833,0.329664037291558,0.736188821114605,1.22707169417413,0.000242298974030592,0.00179024556001733,0.00681779217772683,1.10735495982335e-05,0.0199264081799772,8.48368868432604,63.3207449701852,0.496466859706359,53.3198538121039,13.594116474566,132.347411280651,126.060065998979,275.271449822227,690.441775488494,1361.7126684613,409.185652220336,931.517959926185,8872.71324136057
5.24581832956692e-05,0.261074862165149,0.444242924890108,0.791767041374323,1.06823894745324,0.00023030548546986,0.0025856356978303,0.00354572512820971,1.1153646988511e-05,0.0464994035675429,14.0239451657539,56.7125767942114,0.422468936698269,54.5747407114836,352.830647754369,148.749905681103,115.59591260015,363.69835454461,604.914294126196,1156.44845940412,321.577049759598,758.296751119091,11671.9684329065
2.24928459342959e-05,0.317218934201673,0.082939602217678,0.793659881939693,1.09560914894831,0.000351502490490423,0.00268297345284686,0.0040129476294371,2.20214536771368e-05,0.0426168579009745,20.1226158255789,71.7419838711509,0.405741062401746,80.3958999149822,17.7217265196293,124.980585819606,99.4561506660241,328.608870574985,560.34179223845,1832.00716665422,851.025097668713,67.8595972727614,9777.96881151738
6.98328519789871e-05,0.292238150465359,0.0416583888609202,0.783620984681985,1.07421409780479,0.000299542443677628,0.00384758095081463,0.00458894123244713,2.43149821359025e-05,0.0311553211347753,25.4853127668985,63.4552782211588,0.443205365529123,85.132288853466,6.83370074425204,120.880935203469,109.174777240315,411.086265218961,687.483486594132,1648.56929828555,3788.45328398255,301.742590785947,13070.7944469784
4.21857829367084e-05,0.349341784413041,0.044963468438223,0.572288938953649,1.02870011472806,0.000109701293362292,0.00252756850516862,0.00524627628241408,2.23592317532394e-05,0.0347995214242654,13.1294044947649,64.9080343520835,0.437984022749909,95.617191543826,8.52022170291002,125.323215010786,54.8697887533686,188.161531526631,423.702830621924,1433.76931903965,1266.93969519507,497.931639108374,19024.4265950387
7.4540387719057e-05,0.344741033403411,0.260112752515546,0.699494198164503,1.00550200619888,0.000213615454862372,0.00263525077359547,0.0120875818623987,2.99963351778832e-05,0.0249976857495773,15.2423984137564,66.8359816157622,0.382146597798806,88.2501762204612,356.713758390093,145.988517499472,50.4460641883096,208.271910394192,375.810960547071,1424.01535488935,503.432542200217,53.1126008485802,13713.505819282
0.000208663732546378,0.310229889068173,0.0948167567739327,0.782204529310263,1.06794431997906,0.000160911593935957,0.00270484971343264,0.00632028152408373,6.59670864902016e-05,0.0257243883152323,16.3499821802157,65.0994424533592,0.364867415753234,89.4470669044404,9.7051928102901,132.084812480632,74.1535416989181,276.066393003585,316.864155107232,1939.74465203274,278.375318796593,318.878105499933,8186.25019621835
8.74768840589676e-05,0.462306773513345,0.0804515200033828,0.607974661550563,1.03517262716557,0.000232958882281669,0.00241064293528401,0.00592133421819543,2.80459922136156e-05,0.0344514481214085,21.8530128852919,70.5758389507153,0.326091470773826,90.1355759555646,8.18155065205372,127.277763786122,50.5924995119651,174.613869973313,321.800167153645,1898.94630703677,952.992365717395,604.003291892511,17093.9325821654
0.00014487126559805,0.406935684714619,0.0622041822819436,0.591317905234036,1.04059272046781,0.00012156686429764,0.00321329596434019,0.00343085252381635,2.3857292398428e-05,0.047430886048443,14.0197124057917,64.3931509659191,0.454887638606189,86.7879043310825,9.12944160895699,113.673431274249,63.2163745618689,314.489925702819,385.308581612174,949.608833538412,2859.59651407118,132.635248314577,14228.8087297881
4.39780139659079e-05,0.479761080631666,0.118753828007854,0.704067739764418,1.00235251094274,0.000133974949628908,0.00203110512290109,0.00668161407185012,2.70660822606141e-05,0.0432121010688796,16.6210272738762,73.7214699347371,0.458053160176099,98.2029162517929,355.206308774336,135.80785461601,38.0079000927069,254.90874059044,168.438340803804,1623.21402472176,230.763116201988,42.4834408380796,6617.34092742595
9.29369154735739e-05,0.482772576140251,0.0979840318281702,0.713774561190745,1.05484760551903,0.000151881789507429,0.00215569546683496,0.00842261322281376,8.8640742337436e-06,0.0465019261454283,18.0611538651937,89.5936623625399,0.488085214039649,94.0180181851818,19.2294905218454,148.992172353299,70.7799165234572,227.696112660305,422.22328229149,1530.22895275719,319.622257700335,40.7972106632632,16078.9119659039
4.31370915850458e-05,0.633486040416667,0.211618582414141,0.687189115471198,1.01340728122036,8.44461840560424e-05,0.00232374422454713,0.00851886576646271,6.72373228777392e-06,0.0432267476305194,31.3518616623215,84.352969316444,0.436031400433036,86.510215148276,6.25731033668922,136.748508852443,46.9124405062582,277.231764407789,464.546856693302,1365.96083940895,2941.50886901017,171.086556822242,18039.7525685706
1.56268963782425e-05,0.427462728110842,0.0991268036723405,0.712935565684683,1.14149634729217,0.000240778896197772,0.002217266795513,0.0109520899189794,1.26676474312876e-05,0.0316426119219135,12.1353731606122,112.391305807245,0.412331635698842,85.1241425070314,45.9448789284442,139.118537163407,76.5569843987552,150.425456057248,460.744417054531,1677.59624951099,3623.19849635653,159.130088641305,15065.5655379998
2.04588631388429e-05,0.539846441639162,0.345411766919471,0.767294416656901,1.06203812831732,0.000495759474378813,0.00209369883796754,0.00795340674217207,5.09182069355707e-06,0.0362482691099667,17.840506593245,60.3059416767042,0.428427923304387,67.3864077695659,365.727871040566,135.021271575071,73.1643364578496,188.230712107006,504.697266591981,1247.45797283526,723.328282893218,90.418229194869,18772.7030045459
1.02373792763889e-05,0.458034334768413,0.298810200146499,0.581854520842961,1.03907505675661,0.000806563590168721,0.00236186385514313,0.0083993618757834,8.77674433871135e-06,0.0397618358640566,14.9701660022157,67.3824067065455,0.435355147552173,70.1060981700192,361.708690255155,145.794425543424,68.1165787828979,198.881809832432,409.573572984136,1068.39155363357,748.024288559238,123.679224325819,22342.039496056
1.21242823945543e-05,0.400612805068587,0.271522316275468,0.799882593322939,1.02534100232231,0.00051351993554705,0.00292854316985159,0.00395708081826045,4.82737005427105e-06,0.0337050357596948,10.2418304407354,57.4725115064388,0.493714904006101,72.4520078244663,358.509647436096,122.455063940757,59.5229494226069,273.540141819994,371.652967391684,843.649074291311,135.724357599802,373.316182443711,12272.4691597194
3.5921231413286e-05,0.502442605901929,0.2772697234014,0.783123247875632,1.04873507312142,0.000502609970802139,0.00204198085692424,0.00561324988522247,3.96746425699053e-06,0.0444443686411361,10.6943654271091,61.2375305781291,0.357754457669473,53.1499523539389,4.12625721486813,124.856873269978,48.2589420795674,265.56211913478,163.639669103462,1439.19658349033,172.536220978538,540.526474555673,12845.9374065943
2.23175125245317e-05,0.514284200629933,0.291153404837526,0.768061678774904,1.02195302269287,0.000460590382520347,0.00256586934655535,0.00268233543255971,3.65770403609804e-06,0.0682300436020192,19.9482101213653,59.4287210340367,0.438663022036322,69.6436374375239,354.851454735608,132.733131264416,62.692996921141,398.476187814323,478.16941179289,1035.01502710033,288.605811329491,792.211158217888,9695.9528401268
